CARDHLDR,DEFAULT,AADLINC,BANKSAV,BANKCH,BANKBOTH,AGE,ACADMOS,ACBINQ,CREDMAJR,CREDDEPT,CREDGAS,ACURTRD,ADEPCNT,AEMPMOS,PROF,UNEMP,MGT,MILITARY,CLERICAL,SALES,OTHERJOB,MAJORDRG,MINORDRG,OWNRENT,APADMOS,AMAMIND,INCOME,SELFEMPL,TRADACCT,INCPER,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN,BUYPOWER,PCTCOLL,MEDAGE,MEDINC,PCTOWN,PCTBLACK,PCTSPAN,GROWTH,PCTEMPL,APPAREL,AUTO,BUILDMTL,DEPTSTOR,DRUGSTOR,EATDRINK,FURN,GAS 
1,0,15000,0,0,1,65.7500000,258,5,1,0,0,3,0,420,0,0,0,0,0,0,1,0,0,1,120,0,45000,1,3,60000,.0856128,5.4049501,2,1,0,0,3,33.0999985,.0042000,1.5000000,22.8999996,8782,11.3000002,70.5000000,24.7000008,-11.6000004,41.7999992,.4000000,2.5000000,1.1000000,0,1.1000000,6.9000001,2.2000000,1.8000000 
0,0,0,0,0,1,34.4166679,15,1,1,0,0,11,3,156,0,0,1,0,0,0,0,4,1,0,24,0,25947,0,10,6486.7500000,.0004625,1,3,1,0,1,0,0,.0088000,8.8000002,31.7000008,24993,49,2.2000000,7.8000002,-15.6000004,38.0999985,3.7000000,2.5999999,.9000000,.2000000,.9000000,8.8000002,3,1.9000000 
0,0,0,0,0,1,45.5833321,60,5,1,0,0,10,1,138,0,0,0,0,0,1,0,9,1,0,36,1,80000,0,7,40000,.0001500,1,6,0,0,0,15,87.5999985,.0088000,8.8000002,31.7000008,24993,49,2.2000000,7.8000002,-15.6000004,38.0999985,3.7000000,2.5999999,.9000000,.2000000,.9000000,8.8000002,3,1.9000000 
1,0,0,0,0,1,23.5000000,12,0,0,1,0,4,0,23,0,0,0,0,0,0,1,0,0,1,12,0,22000,0,4,22000,.0434205,2.4736364,2,1,0,0,0,0,.0088000,8.8000002,31.7000008,24993,49,2.2000000,7.8000002,-15.6000004,38.0999985,3.7000000,2.5999999,.9000000,.2000000,.9000000,8.8000002,3,1.9000000 
1,0,0,0,0,1,24.8333340,2,2,1,0,0,3,0,27,0,0,0,0,0,0,1,0,0,0,24,0,24000,0,3,24000,.1305500,1.3972455,2,0,0,0,8,91.3000031,.0088000,8.8000002,31.7000008,24993,49,2.2000000,7.8000002,-15.6000004,38.0999985,3.7000000,2.5999999,.9000000,.2000000,.9000000,8.8000002,3,1.9000000 
1,0,0,0,0,1,21.9166660,9,0,1,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,180,1,23600,0,1,23600,.1322089,1.4414164,2,0,0,0,3,78.0999985,.0002000,3.7000000,28.2000008,29039,58.7000008,0,0,23.8999996,11,0,0,0,0,0,14.3000002,14.3000002,14.3000002 
1,0,0,0,0,1,60.5833321,6,1,1,0,0,9,0,48,0,0,0,0,1,0,0,0,0,0,42,0,21000,0,11,21000,.0361643,.4979290,5,3,0,0,4,44.0999985,.0044000,5.3000002,37.0999985,26572,55.5999985,.6000000,.3000000,6.3000002,45.5999985,2.5999999,2.9000001,1.6000000,.3000000,1.6000000,5.1999998,2.3000000,2.5999999 
1,0,3000,0,0,1,50,38,1,1,0,0,4,1,84,0,0,0,0,1,0,0,0,0,1,132,0,35000,0,4,19000,.0684445,3.6444461,4,4,0,0,14,36,.0004000,20.8999996,40.7999992,37500,70.1999969,0,0,6.5000000,28.7999992,0,0,0,0,0,9.1000004,9.1000004,0 
1,0,0,0,0,1,26.1666660,16,0,1,0,0,4,1,2,0,0,0,0,0,1,0,0,0,1,60,0,30000,0,5,15000,.1366023,.3632968,5,1,0,0,3,41,.0012000,15.8999996,29.5000000,35494,60.2000008,0,.7000000,35.9000015,9.6000004,0,0,1.7000000,0,1.7000000,5.0999999,0,8.5000000 
1,0,0,0,0,1,39.8333321,147,1,0,1,0,1,1,36,0,0,0,0,1,0,0,0,0,0,24,0,28000,0,1,14000,.1174400,1.0399008,1,0,0,0,2,55.7999992,.0012000,15.8999996,29.5000000,35494,60.2000008,0,.7000000,35.9000015,9.6000004,0,0,1.7000000,0,1.7000000,5.0999999,0,8.5000000 
0,0,5000,1,0,0,36.6666679,24,0,1,0,0,0,2,12,0,0,0,0,0,0,1,0,0,0,12,0,26000,0,0,10333.3330078,.0003871,1,7,0,0,0,0,0,.0145000,8.1000004,29.6000004,23057,37.5000000,14.5000000,5.5999999,.4000000,57,2.7000000,2.4000001,.7000000,.1000000,.7000000,8.1999998,2.9000001,1.6000000 
0,0,0,0,0,1,42.5833321,37,8,0,1,0,5,3,36,0,0,0,0,0,0,1,1,0,0,72,0,25000,0,3,6250,.0004800,1,3,0,0,0,2,47.0999985,.0145000,8.1000004,29.6000004,23057,37.5000000,14.5000000,5.5999999,.4000000,57,2.7000000,2.4000001,.7000000,.1000000,.7000000,8.1999998,2.9000001,1.6000000 
1,0,15000,0,0,1,33.5833321,24,2,1,0,0,7,3,12,0,0,0,0,0,0,1,0,0,1,72,0,37000,0,8,13000,.0165673,.0329736,3,0,0,0,4,25,.0017000,6.8000002,30.8999996,34339,83.3000031,0,.4000000,30.7000008,4.5000000,0,2.5000000,5,0,5,0,0,0 
0,0,0,0,1,0,27,35,2,1,0,0,4,4,99,0,0,0,1,0,0,0,1,1,0,36,0,22000,0,1,4400,.0005455,1,3,0,0,0,2,64.5000000,.0161000,7.9000001,26.2000008,25742,40,5.9000001,2.9000001,5.5000000,41.0999985,3.5999999,2.5999999,1.8000000,.3000000,1.8000000,12.8000002,2.9000001,2.4000001 
1,0,0,0,0,1,24.8333340,24,0,1,0,0,3,0,60,0,0,0,1,0,0,0,0,0,0,144,0,19636,0,4,19636,.1650051,2.9416542,2,1,0,0,5,87.1999969,.0161000,7.9000001,26.2000008,25742,40,5.9000001,2.9000001,5.5000000,41.0999985,3.5999999,2.5999999,1.8000000,.3000000,1.8000000,12.8000002,2.9000001,2.4000001 
1,1,0,0,0,1,24.8333340,38,1,1,0,0,5,1,89,0,0,0,1,0,0,0,0,0,0,36,0,25000,0,5,12500,.0422800,.0057088,4,2,0,0,3,86,.0161000,7.9000001,26.2000008,25742,40,5.9000001,2.9000001,5.5000000,41.0999985,3.5999999,2.5999999,1.8000000,.3000000,1.8000000,12.8000002,2.9000001,2.4000001 
1,0,19750,0,0,1,40.3333321,18,0,0,1,0,0,2,12,0,0,0,0,1,0,0,0,0,0,24,0,10920,0,0,10223.3330078,.1596997,.5708756,5,0,0,0,2,34,.0161000,7.9000001,26.2000008,25742,40,5.9000001,2.9000001,5.5000000,41.0999985,3.5999999,2.5999999,1.8000000,.3000000,1.8000000,12.8000002,2.9000001,2.4000001 
1,0,2000,0,0,1,23.0833340,4,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,264,0,15600,0,0,17600,.0006818,1,1,1,0,0,4,87.5999985,.0076000,17.2000008,34.7999992,35760,76,1.6000000,1.2000000,26.1000004,39.7999992,5,2.7000000,1.1000000,0,1.1000000,7,2.3000000,2.3000000 
1,0,0,0,0,1,39.3333321,9,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,24,0,44500,0,0,44500,.0277108,.6915364,6,0,0,0,9,71,.0186000,7.4000001,33.7999992,26219,57.9000015,3.3000000,1.2000000,-.1000000,41.0999985,2,2.7000000,1.1000000,.4000000,1.1000000,6.5999999,2.5000000,2.3000000 
1,0,500,0,1,0,23.2500000,60,2,1,0,0,2,0,5,0,0,0,0,0,1,0,0,0,1,144,0,20000,0,2,20500,.1490293,.2671506,1,0,0,0,5,46.9000015,.0042000,21.2999992,38,45406,82.0999985,.2000000,.4000000,8.8999996,17.2999992,.9000000,.9000000,1.3000000,0,1.3000000,6.4000001,.9000000,2.0999999 
1,0,5000,0,0,1,22.2500000,148,2,1,0,0,10,0,2,1,0,0,0,0,0,0,0,0,0,60,0,27000,0,11,32000,.2920606,2.1404369,5,0,0,0,3,78.8000031,.0013000,10.6999998,38.4000015,33764,84.5999985,1.9000000,.4000000,-4,8.1000004,1.8000000,3.5999999,5.4000001,0,5.4000001,0,1.8000000,3.5999999 
1,0,16500,0,1,0,28.4166660,54,2,1,0,0,12,2,58,0,0,0,0,0,0,1,1,0,0,288,0,30000,0,12,15500,.0518566,4.0871940,6,5,0,0,8,89.9000015,.0012000,2.0999999,33.5000000,20708,42.4000015,.7000000,1.1000000,1.1000000,33.7999992,0,1.9000000,1.9000000,0,1.9000000,9.6000004,1.9000000,1.9000000 
1,0,0,0,0,1,24.5833340,24,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,24,0,22000,0,0,22000,.0447873,.3916949,5,0,0,0,0,0,.0007000,3,33.4000015,24655,81.6999969,0,.4000000,4,3.8000000,0,0,3.0999999,0,3.0999999,12.5000000,0,3.0999999 
1,0,0,0,0,1,44.0833321,120,0,0,0,1,9,3,12,0,0,0,0,0,0,1,0,0,1,96,0,30000,0,10,7500,.0694513,1.0386889,3,1,0,0,43,24.7000008,.0111000,11.8999996,37.5000000,37284,84.9000015,1.5000000,1.3000000,16.8999996,64.8000031,13.3000002,1.2000000,1,.8000000,1,7.4000001,4.5000000,2 
0,0,0,0,0,1,32.4166679,57,0,1,0,0,8,3,107,1,0,0,0,0,0,0,2,0,1,48,0,18000,0,3,4500,.0006667,1,0,0,0,0,4,72.5999985,.0091000,6.1999998,34.7000008,26012,57.4000015,8.1999998,1.3000000,-.8000000,25.7999992,3.8000000,2.7000000,.8000000,.3000000,.8000000,7,2.7000000,2.4000001 
1,1,7000,0,0,1,23.9166660,28,2,1,0,0,13,2,30,0,0,0,0,0,0,1,0,0,0,240,0,35000,0,13,14000,.0367617,1.4124844,10,2,0,3,3,74.4000015,.0091000,6.1999998,34.7000008,26012,57.4000015,8.1999998,1.3000000,-.8000000,25.7999992,3.8000000,2.7000000,.8000000,.3000000,.8000000,7,2.7000000,2.4000001 
1,0,3300,0,0,1,39.6666679,197,2,1,0,0,7,3,218,1,0,0,0,0,0,0,0,0,1,24,0,43600,0,6,11725,.0222081,.8272982,3,2,0,0,1,3.3000000,.0013000,6.1999998,32.5999985,31815,79.9000015,.4000000,.4000000,.8000000,28,0,2.8000000,1.4000000,0,1.4000000,5.5999999,1.4000000,1.4000000 
1,0,0,0,1,0,24.4166660,60,0,1,0,0,11,0,30,0,0,0,0,0,0,1,0,0,0,240,0,28000,0,13,28000,.0146375,.8378924,7,5,0,0,1,2,.0172000,16.1000004,35.5000000,38388,66.3000031,1,.6000000,28.8999996,41.2000008,2.8000000,1.2000000,1.3000000,.1000000,1.3000000,6.0999999,1.7000000,2.4000001 
1,0,0,0,0,1,40.9166679,56,1,1,0,0,12,3,178,0,0,0,0,0,0,1,0,0,1,108,0,99999,0,12,24999.7500000,.0062801,.1056338,8,5,0,0,4,14.8000002,.0135000,21,34.4000015,45645,82.4000015,1.4000000,.7000000,25.8999996,39.2000008,1.9000000,1.3000000,1.6000000,0,1.6000000,3.4000001,2,1.9000000 
1,0,0,0,1,0,52.7500000,240,0,1,0,0,17,1,1,0,0,0,0,0,0,1,0,0,1,24,0,35000,0,18,17500,.0093946,4.0586152,15,7,0,0,20,38,.0135000,21,34.4000015,45645,82.4000015,1.4000000,.7000000,25.8999996,39.2000008,1.9000000,1.3000000,1.6000000,0,1.6000000,3.4000001,2,1.9000000 
1,0,0,0,0,1,36.3333321,39,1,1,0,0,15,3,66,0,0,0,0,0,0,1,0,0,1,24,1,55000,1,18,13750,.0601475,1.0585624,11,2,0,0,5,30.5000000,.0135000,21,34.4000015,45645,82.4000015,1.4000000,.7000000,25.8999996,39.2000008,1.9000000,1.3000000,1.6000000,0,1.6000000,3.4000001,2,1.9000000 
1,0,0,0,0,1,24.5833340,12,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,156,0,30000,0,7,30000,.0454467,.6667482,5,0,0,0,2,44.4000015,.0064000,17.3999996,34.4000015,32403,73.5000000,2.3000000,1.1000000,19.6000004,33.0999985,2.0999999,1,.3000000,.7000000,.3000000,8.6999998,1,3.0999999 
1,0,0,0,0,1,31.2500000,30,0,1,0,0,13,0,99,0,0,0,0,0,1,0,0,0,1,12,1,48000,0,17,48000,.1011433,2.4752183,13,3,0,0,1,1.8000000,.0064000,17.3999996,34.4000015,32403,73.5000000,2.3000000,1.1000000,19.6000004,33.0999985,2.0999999,1,.3000000,.7000000,.3000000,8.6999998,1,3.0999999 
1,0,22500,0,0,1,52.4166679,132,3,1,0,0,6,1,48,0,0,0,0,0,0,1,0,0,1,48,0,14500,0,7,18500,.0975757,2.9370773,2,1,0,0,3,10.3000002,.0031000,13,35.7999992,39769,82.9000015,1.2000000,.1000000,-10.6999998,22.1000004,0,1.1000000,2.7000000,0,2.7000000,5.4000001,.5000000,1.1000000 
1,0,0,0,0,1,40.7500000,144,1,1,0,0,13,3,122,0,0,1,0,0,0,0,0,0,1,36,0,55000,0,14,13750,.0856482,1.4521863,5,4,0,0,0,0,.0031000,13,35.7999992,39769,82.9000015,1.2000000,.1000000,-10.6999998,22.1000004,0,1.1000000,2.7000000,0,2.7000000,5.4000001,.5000000,1.1000000 
0,0,0,0,0,1,19.7500000,14,3,1,0,0,4,0,43,0,0,1,0,0,0,0,0,0,0,24,0,25000,0,2,25000,.0004800,1,3,0,0,0,5,81.9000015,.0075000,7.8000002,37.2000008,29304,58.7999992,1.8000000,2.5999999,-1.9000000,62.4000015,3.4000001,1.4000000,1.4000000,.8000000,1.4000000,9.5000000,1.4000000,2.8000000 
0,0,10400,0,0,1,41.1666679,13,0,1,0,0,0,0,97,0,0,0,0,0,0,1,0,0,1,48,0,37000,0,0,47400,.0002532,1,3,2,0,2,6,65.5000000,.0024000,11.8999996,33.2000008,40550,88.6999969,1.3000000,.7000000,13.1000004,20.8999996,0,1.8000000,2.7000000,0,2.7000000,3.5000000,.9000000,4.4000001 
0,0,0,0,1,0,25.7500000,156,2,0,1,0,6,0,3,0,0,0,0,1,0,0,5,1,0,24,0,19000,0,3,19000,.0006316,1,3,1,0,0,3,57,.0024000,11.8999996,33.2000008,40550,88.6999969,1.3000000,.7000000,13.1000004,20.8999996,0,1.8000000,2.7000000,0,2.7000000,3.5000000,.9000000,4.4000001 
1,1,0,0,0,1,38.3333321,48,13,1,0,0,12,5,56,0,0,0,0,0,0,1,0,0,1,84,0,99999,1,15,16666.5000000,.0355292,.0580345,6,4,0,0,9,72.9000015,.0013000,13.1000004,34.5999985,39824,82.1999969,1.4000000,0,29.7000008,16.2000008,0,1.4000000,0,0,0,4.0999999,1.4000000,0 
1,0,0,0,0,1,23.7500000,14,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,1,30,0,18000,0,0,9000,.0240344,1.5152326,1,0,0,0,0,0,.0020000,28.1000004,51.7999992,55928,76.9000015,1.1000000,2.3000000,-8.6000004,92.3000031,5.0999999,2.3000000,.5000000,0,.5000000,2.8000000,.9000000,1.4000000 
1,0,10300,0,0,1,47.3333321,147,0,1,0,0,23,1,293,1,0,0,0,0,0,0,0,0,1,108,0,31300,0,23,20800,.0264296,4.5249748,13,7,0,0,4,20.8999996,.0020000,28.1000004,51.7999992,55928,76.9000015,1.1000000,2.3000000,-8.6000004,92.3000031,5.0999999,2.3000000,.5000000,0,.5000000,2.8000000,.9000000,1.4000000 
1,0,0,0,1,0,21.3333340,7,3,0,1,0,2,0,12,0,0,0,0,0,0,1,0,0,0,18,0,19000,0,3,19000,.0316458,1.9330243,2,0,0,0,2,73.5999985,.0278000,18,37.7999992,42626,81.4000015,1,1.3000000,-12.5000000,44.7000008,2.3000000,1.4000000,1,.2000000,1,5.4000001,1.9000000,2.0999999 
1,0,25000,0,0,1,51.8333321,52,0,1,0,0,11,1,52,0,0,0,0,0,0,1,0,1,1,72,0,90000,0,10,57500,.0220348,.0242522,12,6,0,0,3,17.7000008,.0278000,18,37.7999992,42626,81.4000015,1,1.3000000,-12.5000000,44.7000008,2.3000000,1.4000000,1,.2000000,1,5.4000001,1.9000000,2.0999999 
1,1,7000,0,0,1,37.0833321,110,0,1,0,0,4,4,30,0,0,0,0,0,0,1,0,1,0,48,0,33000,0,3,8000,.0746370,2.0620308,1,1,2,5,2,56.5000000,.0278000,18,37.7999992,42626,81.4000015,1,1.3000000,-12.5000000,44.7000008,2.3000000,1.4000000,1,.2000000,1,5.4000001,1.9000000,2.0999999 
1,0,0,0,0,1,22.6666660,37,0,0,1,0,2,0,48,0,0,0,0,0,0,1,0,0,0,84,0,25000,0,2,25000,.0807356,1.6246942,1,0,0,0,0,0,.0098000,21.7999992,33.2999992,42672,84.3000031,1,1.7000000,7.9000001,27.5000000,3.2000000,1,.8000000,.2000000,.8000000,5.6999998,2.2000000,1 
1,0,0,0,0,1,34.0833321,62,0,1,0,0,8,1,151,1,0,0,0,0,0,0,0,0,1,72,0,45000,0,11,22500,.1305818,.8461137,8,4,0,0,2,11.8999996,.0026000,18.6000004,31.1000004,37634,89.6999969,1.5000000,.9000000,23,15.1999998,1.7000000,0,4.0999999,0,4.0999999,5.8000002,1.7000000,1.7000000 
0,0,11250,0,1,0,27.5000000,18,0,1,0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,72,0,20100,0,0,15675,.0003828,1,1,0,0,1,1,1.1000000,.0272000,7.3000002,34,28413,59.7999992,3.5000000,7.5999999,.9000000,43.7999992,3,1.3000000,1,.4000000,1,6.1999998,1.6000000,2.9000001 
1,0,0,0,0,1,29.8333340,80,2,1,0,0,14,0,28,0,0,0,0,0,0,1,0,0,1,60,1,28000,0,18,28000,.0345861,.8101122,9,3,0,0,1,20.8999996,.0272000,7.3000002,34,28413,59.7999992,3.5000000,7.5999999,.9000000,43.7999992,3,1.3000000,1,.4000000,1,6.1999998,1.6000000,2.9000001 
1,0,0,0,1,0,32,12,2,1,0,0,11,0,87,0,0,0,0,0,0,1,0,0,1,36,0,25000,0,14,25000,.0474600,2.0267856,7,2,0,0,4,66.5999985,.0272000,7.3000002,34,28413,59.7999992,3.5000000,7.5999999,.9000000,43.7999992,3,1.3000000,1,.4000000,1,6.1999998,1.6000000,2.9000001 
1,0,0,0,0,1,33.1666679,18,1,1,0,0,11,2,120,0,0,1,0,0,0,0,0,0,1,12,1,50000,0,13,16666.6660156,.0987022,.4455507,18,3,0,0,5,28.1000004,.0272000,7.3000002,34,28413,59.7999992,3.5000000,7.5999999,.9000000,43.7999992,3,1.3000000,1,.4000000,1,6.1999998,1.6000000,2.9000001 
1,0,0,0,1,0,25.9166660,10,1,1,0,0,10,0,1,0,0,0,0,0,0,1,0,0,1,300,0,35000,0,10,35000,.0003429,1,6,4,0,0,4,49.2000008,.0202000,10.1999998,32.5999985,28986,49.2000008,8.1999998,2.0999999,13.8999996,61,2.0999999,1.6000000,1.3000000,.3000000,1.3000000,6.5000000,2.2000000,2 
1,0,23900,0,0,1,26.5833340,3,0,1,0,0,4,1,21,1,0,0,0,0,0,0,0,0,1,12,0,28000,0,4,25950,.0306252,1.1220962,3,3,0,0,2,14.3000002,.0202000,10.1999998,32.5999985,28986,49.2000008,8.1999998,2.0999999,13.8999996,61,2.0999999,1.6000000,1.3000000,.3000000,1.3000000,6.5000000,2.2000000,2 
1,0,3000,0,1,0,26.8333340,12,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,12,0,27000,0,0,30000,.1532223,.6522897,3,2,0,0,5,31.6000004,.0202000,10.1999998,32.5999985,28986,49.2000008,8.1999998,2.0999999,13.8999996,61,2.0999999,1.6000000,1.3000000,.3000000,1.3000000,6.5000000,2.2000000,2 
1,0,0,0,0,1,23.2500000,9,1,1,0,0,6,0,17,0,0,0,0,0,0,1,0,0,0,216,0,21500,0,6,21500,.0512056,1.0200367,4,1,0,0,4,86.6999969,.0202000,10.1999998,32.5999985,28986,49.2000008,8.1999998,2.0999999,13.8999996,61,2.0999999,1.6000000,1.3000000,.3000000,1.3000000,6.5000000,2.2000000,2 
1,1,0,0,1,0,21.0833340,2,3,1,0,0,5,0,38,0,0,0,0,0,0,1,0,0,0,132,0,28000,0,6,28000,.0504643,.0042644,11,6,0,0,11,79.4000015,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,34.5833321,26,0,1,0,0,19,0,67,1,0,0,0,0,0,0,0,1,0,36,0,30000,0,18,30000,.0400923,2.7008309,12,9,0,0,2,28.2000008,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,30.6666660,60,0,1,0,0,8,0,12,0,0,0,0,1,0,0,0,0,1,24,0,26000,0,10,26000,.0561304,1.1620593,4,3,0,0,0,0,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,22.0833340,51,2,1,0,0,7,0,37,0,0,0,0,0,0,1,0,0,0,60,0,22100,0,7,22100,.0570643,1.2202817,5,0,0,0,6,50,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,23.0833340,9,1,1,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,264,0,30000,0,1,30000,.0342787,2.4278667,1,0,0,0,1,1.6000000,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,35000,0,0,1,41.3333321,130,1,1,0,0,6,4,10,0,0,0,0,0,0,1,0,0,1,48,0,30000,0,11,13000,.0822971,.6068819,1,1,0,0,9,64.5000000,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,35,14,7,1,0,0,12,1,18,0,0,0,0,1,0,0,0,0,0,60,0,18000,0,11,9000,.0175311,3.2074666,4,0,0,0,3,83.5999985,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,2340,0,0,1,55.5000000,350,0,1,0,0,24,0,18,0,0,0,0,0,0,1,0,0,1,48,1,23400,0,24,25740,.0117902,.8733333,17,10,0,0,2,15.5000000,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,38.0833321,57,3,1,0,0,20,0,69,0,0,0,0,0,0,1,1,0,1,120,0,18000,0,19,18000,.0076878,1.7675999,19,7,0,0,2,45.5000000,.0300000,11.1999998,34.0999985,34712,75.9000015,1.5000000,1,1.6000000,55,2.5999999,1.6000000,.9000000,.2000000,.9000000,7.4000001,2.7000000,1.9000000 
1,0,0,0,0,1,23.1666660,42,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,23500,0,0,23500,.2363830,.1503417,2,1,0,0,1,15.3000002,.0080000,13.6000004,32.2000008,38119,92.1999969,.8000000,.3000000,30.2000008,17.2000008,1.5000000,1.5000000,1.2000000,0,1.2000000,4.5999999,1.5000000,2 
1,0,0,0,0,1,21.2500000,24,4,1,0,0,18,0,24,0,0,0,0,0,0,1,0,0,0,144,0,19000,0,16,19000,.1235026,2.1245673,14,1,0,0,5,61.4000015,.0080000,13.6000004,32.2000008,38119,92.1999969,.8000000,.3000000,30.2000008,17.2000008,1.5000000,1.5000000,1.2000000,0,1.2000000,4.5999999,1.5000000,2 
1,0,12500,0,1,0,32.1666679,27,6,1,0,0,11,1,19,0,0,0,0,0,0,1,0,0,1,60,0,40000,0,11,26250,.0243743,1.5042075,5,1,0,0,2,9,.0080000,13.6000004,32.2000008,38119,92.1999969,.8000000,.3000000,30.2000008,17.2000008,1.5000000,1.5000000,1.2000000,0,1.2000000,4.5999999,1.5000000,2 
1,0,35000,0,0,1,36.5833321,70,1,0,0,1,21,1,7,0,0,0,0,0,0,1,1,0,1,36,0,45000,0,23,40000,.0352634,2.7266445,9,6,0,0,3,4.8000002,.0070000,19.2999992,35.2999992,42474,88,1.6000000,1.3000000,9.5000000,43.0999985,.8000000,1.1000000,1.7000000,0,1.7000000,3.5999999,1.4000000,1.7000000 
1,0,4200,0,0,1,46.8333321,228,0,1,0,0,11,2,110,0,0,0,0,1,0,0,0,0,1,48,0,24699,0,12,9633,.0809807,6.1132522,3,3,0,0,4,47.2000008,.0028000,9.3999996,34.5999985,37092,88,.3000000,.1000000,9.8999996,23.7000008,.4000000,0,2.0999999,0,2.0999999,4.5999999,.8000000,3 
1,0,0,0,0,1,27.1666660,8,1,1,0,0,11,0,8,0,0,0,0,0,0,1,0,0,0,312,0,30000,0,10,30000,.0087250,42.6250000,3,2,0,0,20,81.3000031,.0028000,9.3999996,34.5999985,37092,88,.3000000,.1000000,9.8999996,23.7000008,.4000000,0,2.0999999,0,2.0999999,4.5999999,.8000000,3 
1,0,0,0,0,1,19.8333340,38,1,0,1,0,2,0,25,0,0,0,0,1,0,0,0,0,0,192,0,17400,0,2,17400,.0374195,1.0157895,1,0,0,0,0,0,.0125000,12.5000000,37.5000000,43323,87.5999985,1.9000000,.6000000,10.8999996,90.5999985,1.1000000,.7000000,1.6000000,0,1.6000000,6.8000002,1.1000000,2.0999999 
1,0,7000,0,1,0,40.8333321,195,0,1,0,0,9,4,120,0,0,1,0,0,0,0,1,0,1,24,0,52000,0,10,11800,.0215568,.8014872,8,4,0,0,92,83.4000015,.0125000,12.5000000,37.5000000,43323,87.5999985,1.9000000,.6000000,10.8999996,90.5999985,1.1000000,.7000000,1.6000000,0,1.6000000,6.8000002,1.1000000,2.0999999 
1,0,0,0,0,1,39.9166679,108,2,1,0,0,13,2,168,0,0,1,0,0,0,0,0,0,1,60,0,60000,0,16,20000,.1533287,.9090516,13,6,0,0,22,90.5999985,.0107000,22.7000008,39.7000008,53724,94.1999969,.2000000,.3000000,-.4000000,61.2000008,6.9000001,.7000000,1.9000000,.7000000,1.9000000,4.8000002,6,1.2000000 
1,0,0,0,0,1,45.0833321,144,3,1,0,0,4,3,4,0,0,0,0,0,1,0,0,0,1,360,0,42000,0,6,10500,.0176660,4.8422832,4,1,0,0,4,85.1999969,.0107000,22.7000008,39.7000008,53724,94.1999969,.2000000,.3000000,-.4000000,61.2000008,6.9000001,.7000000,1.9000000,.7000000,1.9000000,4.8000002,6,1.2000000 
1,0,0,0,0,1,35.9166679,59,0,1,0,0,13,4,20,0,0,0,0,0,0,1,0,0,1,36,0,42000,0,13,8400,.0026190,1.2000000,8,7,0,0,2,15.3000002,.0038000,13.1000004,35.2999992,42976,74.1999969,2.2000000,.9000000,-7.4000001,43.7999992,.9000000,2.5999999,.9000000,0,.9000000,5.1999998,1.3000000,3.0999999 
1,0,0,0,0,1,47.5000000,12,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,252,0,53000,0,0,17666.6660156,.0111368,1.2357955,10,2,0,0,4,13.3000002,.0028000,15.6999998,32.4000015,36641,89.8000031,.1000000,.9000000,9.1999998,12.3000002,0,0,0,0,0,4.5999999,0,1.5000000 
